Wavelength_nm,Dilution_Corrected_Absorbance
230,0.6986067
233,0.6726862
236,0.6479656
239,0.6245359
242,0.6032809
245,0.5829844
248,0.5641519
251,0.5459055
254,0.5293334
257,0.5119673
260,0.4957464
263,0.4786342
266,0.4612698
269,0.4444624
272,0.4271412
275,0.4103057
278,0.3939215
281,0.376485
284,0.3597008
287,0.3432561
290,0.3283654
293,0.3140179
296,0.3012802
299,0.2869531
302,0.2732133
305,0.2596923
308,0.2473676
311,0.2357847
314,0.2242206
317,0.2136065
320,0.2033114
323,0.1931732
326,0.1835837
329,0.1748017
332,0.1662216
335,0.1583144
338,0.1507041
341,0.1432648
344,0.1360702
347,0.1293503
350,0.1227865
353,0.1164545
356,0.1101481
359,0.1044914
362,0.09879289
365,0.09343148
368,0.08825635
371,0.08326137
374,0.07838746
377,0.07384521
380,0.06966677
383,0.06583617
386,0.06199192
389,0.05826527
392,0.05484836
395,0.05152761
398,0.048724
401,0.0459544
404,0.04338623
407,0.04088045
410,0.03846739
413,0.03622398
416,0.03409709
419,0.03221529
422,0.0304053
425,0.02871815
428,0.02719946
431,0.02561886
434,0.02415106
437,0.02286652
440,0.02160144
443,0.02041072
446,0.01937155
449,0.01845721
452,0.01753425
455,0.01672101
458,0.01587214
461,0.0151986
464,0.01450007
467,0.01394708
470,0.01330666
473,0.01278625
476,0.01226097
479,0.01162744
482,0.01096293
485,0.01048464
488,0.01003458
491,0.009585375
494,0.009320939
497,0.008946534
500,0.008587207
503,0.008150711
506,0.007780188
509,0.007422925
512,0.006359779
515,0.006792093
518,0.006499247
521,0.006196993
524,0.005927898
527,0.005658615
530,0.005374487
533,0.005243304
536,0.005000158
539,0.00478315
542,0.004597804
545,0.00436869
548,0.004232332
551,0.004014251
554,0.003922207
557,0.004288193
560,0.003639114
563,0.003518426
566,0.003399029
569,0.003298504
572,0.003166955
575,0.003056717
578,0.002919506
581,0.002818619
584,0.002719224
587,0.00261249
590,0.002277588
593,0.002218529
596,0.002118399
599,0.001970898
602,0.001930067
605,0.001836629
608,0.001711451
611,0.001659677
614,0.001572519
617,0.00150117
620,0.001402604
623,0.001354615
626,0.001217768
629,0.001173918
632,0.001111576
635,0.001064217
638,9.504741e-4
641,9.736504e-4
644,0.001004916
647,0.001130144
650,0.00124632
653,0.001276378
656,0.001222626
659,0.001303949
662,0.00120795
665,0.001157941
668,0.001118232
671,0.001105291
674,0.001093336
677,0.001060249
680,0.001078181
683,0.001004691
686,9.847448e-4
689,9.400963e-4
692,9.053087e-4
695,8.865449e-4
698,8.692076e-4
701,7.751034e-4
704,8.76116e-4
707,8.899657e-4
710,8.967805e-4
713,8.907919e-4
716,8.571617e-4
719,7.388218e-4
722,7.844e-4
725,7.810902e-4
728,8.371481e-4
731,9.380182e-4
734,9.597853e-4
737,9.939963e-4
740,0.001072776
743,0.001158515
746,0.001080363
749,0.001035553
752,0.001059977
755,9.53405e-4
758,9.451921e-4
761,8.906842e-4
764,9.176358e-4
767,9.345733e-4
770,9.465043e-4
773,9.028325e-4
776,8.984992e-4
779,9.103631e-4
782,8.142462e-4
785,7.928692e-4
788,8.116186e-4
791,7.950968e-4
794,8.399908e-4
797,0.001010622
800,0.001050905
