Wavelength_nm,Dilution_Corrected_Absorbance
230,0.6324658
233,0.6081007
236,0.5866002
239,0.5651277
242,0.5477453
245,0.530522
248,0.5152208
251,0.4997022
254,0.4861979
257,0.4722652
260,0.4581319
263,0.4430015
266,0.4267269
269,0.4105814
272,0.3937127
275,0.3773497
278,0.3614152
281,0.3450729
284,0.3295498
287,0.3147039
290,0.3017011
293,0.289327
296,0.278932
299,0.2669775
302,0.255421
305,0.2441507
308,0.233676
311,0.2236631
314,0.2135208
317,0.2040605
320,0.1946212
323,0.1852112
326,0.1761386
329,0.1676679
332,0.159341
335,0.1515207
338,0.1439227
341,0.1364077
344,0.1293887
347,0.1226731
350,0.1163587
353,0.1101034
356,0.1041355
359,0.09865122
362,0.09313703
365,0.08795157
368,0.08291656
371,0.07807997
374,0.07336031
377,0.06901199
380,0.0650298
383,0.06136949
386,0.05767017
389,0.05405806
392,0.05080463
395,0.04761179
398,0.04489918
401,0.04223001
404,0.03970738
407,0.0372555
410,0.03494902
413,0.03273757
416,0.03071443
419,0.02892382
422,0.02716836
425,0.02567517
428,0.02421066
431,0.02273392
434,0.02136189
437,0.02012512
440,0.01890707
443,0.01780229
446,0.01677678
449,0.01587033
452,0.0150574
455,0.01429908
458,0.01360691
461,0.01294849
464,0.01231737
467,0.01172946
470,0.01116753
473,0.01061731
476,0.01011678
479,0.009542446
482,0.009071136
485,0.008633916
488,0.008198472
491,0.007758333
494,0.007384031
497,0.007006437
500,0.006666916
503,0.006332993
506,0.005984216
509,0.005704806
512,0.005417609
515,0.005185959
518,0.004912823
521,0.00466969
524,0.004422712
527,0.004201766
530,0.00398636
533,0.00377695
536,0.003576252
539,0.003403516
542,0.003226878
545,0.003026775
548,0.002885082
551,0.002759805
554,0.002638965
557,0.002515438
560,0.002392932
563,0.002285764
566,0.002182211
569,0.002093474
572,0.002012336
575,0.001915294
578,0.001803059
581,0.001725425
584,0.001657756
587,0.001582474
590,0.001491997
593,0.001387782
596,0.001323483
599,0.001255934
602,0.001198688
605,0.001145382
608,0.00107773
611,0.001074972
614,0.001066917
617,0.001043529
620,9.636305e-4
623,8.966887e-4
626,8.706662e-4
629,8.558632e-4
632,8.318765e-4
635,7.826271e-4
638,7.400293e-4
641,6.652089e-4
644,6.399141e-4
647,6.124691e-4
650,6.153969e-4
653,5.910448e-4
656,5.422885e-4
659,4.942386e-4
662,4.995228e-4
665,4.915073e-4
668,4.39973e-4
671,4.044833e-4
674,3.430635e-4
677,3.909962e-4
680,3.945191e-4
683,3.606021e-4
686,3.191094e-4
689,3.083653e-4
692,2.959466e-4
695,2.710688e-4
698,2.639419e-4
701,2.41598e-4
704,2.336417e-4
707,3.114106e-4
710,4.286019e-4
713,3.992643e-4
716,2.903996e-4
719,1.497734e-4
722,1.113298e-4
725,1.4144e-4
728,2.576888e-4
731,2.923277e-4
734,2.611875e-4
737,1.355086e-4
740,1.040387e-4
743,1.480058e-4
746,1.904081e-4
749,2.32922e-4
752,2.631533e-4
755,3.014877e-4
758,4.101075e-4
761,4.788534e-4
764,5.594735e-4
767,5.809754e-4
770,5.154927e-4
773,6.855753e-4
776,8.65733e-4
779,8.585206e-4
782,9.467335e-4
785,8.833111e-4
788,0.001004011
791,0.001139266
794,0.001127018
797,0.001145982
800,0.001158376
