Wavelength_nm,Dilution_Corrected_Absorbance
230,0.31993
233,0.3168003
236,0.3074785
239,0.297367
242,0.2872383
245,0.2777657
248,0.2685397
251,0.2597697
254,0.2506373
257,0.2412268
260,0.2321234
263,0.2222659
266,0.2123014
269,0.2030222
272,0.1935783
275,0.1848144
278,0.176536
281,0.16809
284,0.1600872
287,0.151285
290,0.1462551
293,0.1396558
296,0.1331146
299,0.1264938
302,0.1201372
305,0.1138513
308,0.1081286
311,0.1025943
314,0.09707735
317,0.09194423
320,0.08697854
323,0.08198777
326,0.0773868
329,0.07315247
332,0.06899746
335,0.06525654
338,0.06164769
341,0.05819656
344,0.05495263
347,0.05191287
350,0.04896532
353,0.04614761
356,0.04347321
359,0.04103691
362,0.03865018
365,0.03634855
368,0.03419182
371,0.03210486
374,0.03007422
377,0.02825333
380,0.02658854
383,0.0250143
386,0.02344636
389,0.02196531
392,0.0206124
395,0.0193068
398,0.01817009
401,0.01707279
404,0.0160671
407,0.01508473
410,0.01411952
413,0.01320237
416,0.01237657
419,0.0116206
422,0.01093235
425,0.01021139
428,0.00967584
431,0.009022155
434,0.008566946
437,0.008099878
440,0.007662733
443,0.007223581
446,0.006865363
449,0.006477473
452,0.006182433
455,0.005904915
458,0.005727549
461,0.005728018
464,0.005486359
467,0.005145712
470,0.004974621
473,0.004607618
476,0.004334769
479,0.004099286
482,0.003946052
485,0.003741749
488,0.003623056
491,0.003424605
494,0.003190938
497,0.003052711
500,0.003003832
503,0.00284326
506,0.002815293
509,0.002772877
512,0.002708751
515,0.002705787
518,0.002653887
521,0.002444897
524,0.002387944
527,0.002301516
530,0.002260229
533,0.002197969
536,0.002159373
539,0.002075699
542,0.002078462
545,0.002011247
548,0.001773924
551,0.001699866
554,0.001693539
557,0.001539297
560,0.001475617
563,0.00140715
566,0.001431042
569,0.001421793
572,0.001339467
575,0.001267567
578,0.001149365
581,0.001156486
584,0.001245891
587,0.001262686
590,0.00117216
593,0.001181435
596,0.001175055
599,0.001121641
602,0.001070521
605,0.001073857
608,0.001042903
611,0.001107629
614,0.001127588
617,0.001068883
620,0.001036294
623,9.92934e-4
626,9.620582e-4
629,9.605321e-4
632,0.00103302
635,0.001000117
638,9.683313e-4
641,0.001021216
644,9.871649e-4
647,8.524046e-4
650,8.99501e-4
653,8.505446e-4
656,9.008444e-4
659,9.318906e-4
662,9.703111e-4
665,9.244468e-4
668,7.993252e-4
671,7.745395e-4
674,7.224486e-4
677,7.162492e-4
680,7.964039e-4
683,8.706265e-4
686,9.003749e-4
689,8.340747e-4
692,8.29372e-4
695,7.272165e-4
698,5.982317e-4
701,6.18868e-4
704,7.570269e-4
707,8.610641e-4
710,8.098191e-4
713,7.84535e-4
716,7.139772e-4
719,6.773376e-4
722,7.644768e-4
725,7.5869e-4
728,7.750991e-4
731,9.369037e-4
734,8.76566e-4
737,9.070905e-4
740,7.985203e-4
743,8.799514e-4
746,7.499482e-4
749,7.019466e-4
752,7.17411e-4
755,6.824369e-4
758,6.127179e-4
761,8.297452e-4
764,8.438159e-4
767,8.199684e-4
770,7.134399e-4
773,7.436094e-4
776,6.829817e-4
779,7.082827e-4
782,8.143453e-4
785,8.529059e-4
788,8.495526e-4
791,8.096e-4
794,8.202988e-4
797,7.515425e-4
800,9.055241e-4
